imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0044015,Il segreto del lago,The Secret of Convict Lake,1951,1951-09-08,Western,83,USA,English,Michael Gordon,"Anna Hunger, Jack Pollexfen",Twentieth Century Fox,"Glenn Ford, Gene Tierney, Ethel Barrymore, Zachary Scott, Ann Dvorak, Barbara Bates, Cyril Cusack, Richard Hylton, Helen Westcott, Jeanette Nolan, Ruth Donnelly, Harry Carter","In 1871 a convict escapes, with other prisoners, to kill the man that framed him, but has second thoughts after meeting the man's beautiful future wife.",7.0,787,,,,,14.0,10.0
tt0044025,I sette peccati capitali,Les sept péchés capitaux,1952,1952-03-27,Drama,148,"France, Italy",French,"Yves Allégret, Claude Autant-Lara","Jean Aurenche, Claude Autant-Lara",Franco London Films,"Michèle Morgan, Françoise Rosay, Jean Debucourt, Marcelle Praince, Louis Seigner, Robert Auboyneau, Marguerite Cassan, Frédérique Hébrard, Yolande Laffon, Viviane Romance, Frank Villard, Francette Vernillat, Jacques Fabbri, Maurice Ronet, Claude Arvelle","A French/Italian co-production with two episodes from Italy and five from France covering the seven deadly sins---actually eight as two of the sins are covered in one episode while a new ""...",6.3,194,,,,,2.0,3.0
tt0044027,Shadow in the Sky,Shadow in the Sky,1952,1952-02-01,Drama,78,USA,English,Fred M. Wilcox,"Ben Maddow, Edward Newhouse",Metro-Goldwyn-Mayer (MGM),"Ralph Meeker, Nancy Reagan, James Whitmore, Jean Hagen, Gladys Hurlbut, Eduard Franz, Dennis Ross, Nadine Ashdown, John Lupton, Jonathan Cott, Chet Brandenburg","Burt served in the Marines during the war, but now he is confined to an asylum. His experiences in the South Pacific left him mentally ill and deathly afraid of storm clouds and rain. ...",6.6,349,$ 787000,,,,10.0,1.0
tt0044030,Show Boat,Show Boat,1951,1951-12-27,"Drama, Family, Musical",108,USA,English,George Sidney,"John Lee Mahin, Jerome Kern",Metro-Goldwyn-Mayer (MGM),"Kathryn Grayson, Ava Gardner, Howard Keel, Joe E. Brown, Marge Champion, Gower Champion, Robert Sterling, Agnes Moorehead, Leif Erickson, William Warfield","The daughter of a riverboat captain falls in love with a charming gambler, but their fairytale romance is threatened when his luck turns sour.",6.9,4383,$ 2295429,,,,61.0,16.0
tt0044036,Le rocce d'argento,Silver City,1951,1951-12-01,"Action, Adventure, Romance",90,USA,English,Byron Haskin,"Frank Gruber, Luke Short",Nat Holt Productions,"Edmond O'Brien, Yvonne De Carlo, Richard Arlen, Barry Fitzgerald, Gladys George, Kasey Rogers, Edgar Buchanan, Michael Moore, John Dierkes","Having masterminded the hold up of his company office, a mining engineer is barred from the industry. He then sets up shop as an assayer, scheming to acquire a rich silver mine lease from its operators.",6.1,240,,,,,5.0,7.0
tt0044040,Damasco '25,Sirocco,1951,1952-07-25,"Action, Drama, Film-Noir",98,USA,"English, Arabic",Curtis Bernhardt,"A.I. Bezzerides, Hans Jacoby",Santana Pictures Corporation,"Humphrey Bogart, Märta Torén, Lee J. Cobb, Everett Sloane, Gerald Mohr, Zero Mostel, Nick Dennis, Onslow Stevens, Ludwig Donath, David Bond",A cynical American expatriate gets involved in smuggling and gun-running for the rebels during the 1925 Syrian insurgency against French occupation.,6.3,1910,,,,,39.0,18.0
tt0044045,L'assalto delle frecce rosse,Slaughter Trail,1951,1953-04-17,Western,78,USA,English,Irving Allen,Sid Kuller,Irving Allen Productions,"Brian Donlevy, Gig Young, Virginia Grey, Andy Devine, Robert Hutton, Terry Gilkyson","Fort Marcy's commandant has a dilemma when 3 outlaws, who killed a few Navajo for their horses, request protection from the vengeful Indians.",4.6,259,,,,,15.0,3.0
tt0044059,I tre soldati,Soldiers Three,1951,1951-04-01,"Adventure, Comedy, War",92,USA,English,Tay Garnett,"Malcolm Stuart Boylan, Marjory Gaffney",Metro-Goldwyn-Mayer (MGM),"Stewart Granger, Walter Pidgeon, David Niven, Robert Newton, Cyril Cusack, Greta Gynt, Frank Allenby, Robert Coote, Dan O'Herlihy, Michael Ansara, Richard Hale, Patrick Whyte, Movita, Harry Lang",Retired British general Brunswick reminisces about the days when he was a colonel in charge of a British Army battalion fighting against native rebels in colonial India during the late 1800s.,6.1,356,$ 1429000,,,,12.0,1.0
tt0044060,Un'estate d'amore,Sommarlek,1951,1961-03-29,"Drama, Romance",96,Sweden,Swedish,Ingmar Bergman,"Ingmar Bergman, Herbert Grevenius",Svensk Filmindustri (SF),"Maj-Britt Nilsson, Birger Malmsten, Alf Kjellin, Annalisa Ericson, Georg Funkquist, Stig Olin, Mimi Pollak, Renée Björling, Gunnar Olsson",A lonely woman recalls her first love thirteen years prior during a brief summer vacation.,7.6,5060,SEK 434000,,$ 7200,,35.0,38.0
tt0044061,Il figlio del Dott. Jekyll,The Son of Dr. Jekyll,1951,1951-10-31,"Crime, Horror, Romance",78,USA,English,Seymour Friedman,"Mortimer Braus, Jack Pollexfen",Columbia Pictures,"Louis Hayward, Jody Lawrance, Alexander Knox, Lester Matthews, Gavin Muir, Paul Cavanagh, Rhys Williams","Edward Jekyll, ignorant of how his father had brought forth death and destruction with his experiments, is pursuing a chemist career despite the fact that he has been discharged from school...",5.0,264,,,,,15.0,13.0
tt0044067,St. Benny the Dip,St. Benny the Dip,1951,1951-08-24,"Comedy, Crime",80,USA,English,Edgar G. Ulmer,"George Auerbach, John Roeburt",Benny Productions,"Dick Haymes, Nina Foch, Roland Young, Lionel Stander, Freddie Bartholomew, Oskar Karlweis, William A. Lee, Dick Gordon, Jean Casto, Edward Wells, James Bender","A gang of con artists disguise themselves as clerics in order to pull off a job, but soon find that even pretending to be religious people is having an effect on them.",5.8,225,,,,,8.0,1.0
tt0044070,Starlift,Starlift,1951,1952-05-26,Musical,103,USA,"English, French",Roy Del Ruth,"John D. Klorer, Karl Kamb",Warner Bros.,"Doris Day, Gordon MacRae, Virginia Mayo, Gene Nelson, Ruth Roman, Janice Rule, Dick Wesson, Ron Hagerthy, Richard Webb, Hayden Rorke, Howard St. John, James Cagney, Gary Cooper, Virginia Gibson, Phil Harris","To impress a movie star, a U.S. Air Force crewman pretends he is soon to see combat. When his lie gets out, chaos ensues.",5.9,417,,,,,19.0,11.0
tt0044072,Corea in fiamme,The Steel Helmet,1951,1951-06-13,"Action, Drama, War",85,USA,"English, Korean",Samuel Fuller,Samuel Fuller,Deputy,"Gene Evans, Robert Hutton, Steve Brodie, James Edwards, Richard Loo, Sid Melton, Richard Monahan, William Chun, Harold Fong, Neyle Morrow, Lynn Stalmaster",A ragtag group of American stragglers battles against superior Communist troops in an abandoned Buddhist temple during the Korean War.,7.4,3722,$ 103000,,,,41.0,43.0
tt0044075,La setta dei tre K,Storm Warning,1951,1952-01-25,"Crime, Drama, Film-Noir",93,USA,English,Stuart Heisler,"Daniel Fuchs, Richard Brooks",Warner Bros.,"Ginger Rogers, Ronald Reagan, Doris Day, Steve Cochran, Hugh Sanders, Lloyd Gough, Raymond Greenleaf, Ned Glass, Paul E. Burns, Walter Baldwin, Lynn Whitney, Stuart Randall, Sean McClory","Marsha Mitchell, a traveling dress model, stops in a southern town to see her sister who has married a Ku Klux Klansman. Marsha sees the KKK commit a murder and helps District Attorney Burt Rainey in bringing the criminals to justice.",7.1,1521,,,,,55.0,16.0
tt0044078,"Alan, il conte nero",The Strange Door,1951,1952-04-04,"Horror, Thriller",81,USA,"English, French",Joseph Pevney,"Jerry Sackheim, Robert Louis Stevenson",Universal International Pictures (UI),"Charles Laughton, Boris Karloff, Sally Forrest, Richard Wyler, William Cottrell, Alan Napier, Morgan Farley, Paul Cavanagh, Michael Pate","Noble-born cad Denis (Stapley) has been tricked into a forced stay at the eerie manor of the Sire de Maletroit (Laughton), an evil madman who can't get over the death of his beloved, twenty...",6.3,806,,,,,29.0,24.0
tt0044079,L'altro uomo,Strangers on a Train,1951,1952-05-13,"Crime, Film-Noir, Thriller",101,USA,"English, French",Alfred Hitchcock,"Raymond Chandler, Czenzi Ormonde",Warner Bros.,"Farley Granger, Ruth Roman, Robert Walker, Leo G. Carroll, Patricia Hitchcock, Kasey Rogers, Marion Lorne, Jonathan Hale, Howard St. John, John Brown, Norma Varden, Robert Gist",A psychopath forces a tennis star to comply with his theory that two strangers can get away with murder.,7.9,121052,$ 1200000,,,88.0,327.0,122.0
tt0044081,Un tram che si chiama Desiderio,A Streetcar Named Desire,1951,1954-04-30,Drama,122,USA,"English, Spanish",Elia Kazan,"Tennessee Williams, Oscar Saul",Charles K. Feldman Group,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden, Rudy Bond, Nick Dennis, Peg Hillias, Wright King, Richard Garrick, Ann Dere, Edna Thomas, Mickey Kuhn",Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.,8.0,97240,$ 1800000,,$ 49523,97.0,281.0,88.0
tt0044082,Matrimonio all'alba,Strictly Dishonorable,1951,1951-07-03,"Comedy, Romance",86,USA,"English, Italian","Melvin Frank, Norman Panama","Melvin Frank, Norman Panama",Metro-Goldwyn-Mayer (MGM),"Ezio Pinza, Janet Leigh, Millard Mitchell, Gale Robbins, Maria Palmer, Esther Minciotti, Silvio Minciotti, Arthur Franz, Sandro Giglio, Hugh Sanders, Mario Siletti",An Italian opera singer (Ezio Pinza) has a marriage of convenience with an innocent fan (Janet Leigh) from Mississippi,5.9,135,$ 1182000,,,,6.0,3.0
tt0044083,La donna del gangster,The Strip,1951,1951-08-01,"Crime, Drama, Film-Noir",85,USA,English,László Kardos,Allen Rivkin,Metro-Goldwyn-Mayer (MGM),"Mickey Rooney, Sally Forrest, William Demarest, James Craig, Kay Brown, Louis Armstrong, Louis Armstrong and His Orchestra, Tommy Rettig, Tom Powers, Jonathan Cott, Tommy Farrell, Myrna Dell, Jacqueline Fontaine, Vic Damone, Monica Lewis","Drummer Stanley Maxton moves to Los Angeles with dreams of opening his own club, but falls in with a gangster and a nightclub dancer and ends up accused of murder.",6.0,559,,,,,23.0,5.0
tt0044084,Salita al cielo,Subida al cielo,1952,1952-06-26,Comedy,85,Mexico,Spanish,Luis Buñuel,"Manuel Altolaguirre, Luis Buñuel",Producciones Isla S.A.,"Lilia Prado, Esteban Mayo, Luis Aceves Castañeda, Manuel Dondé, Roberto Cobo, Beatriz Ramos, Manuel Noriega, Roberto Meyer, Pedro Elviro, Pedro Ibarra, Leonor Gómez, Chel López, Paz Villegas, Silvia Castro, Paula Rendón","A newly-wed country boy receives the terrible news that his mother is dying, and takes a long and dangerous bus trip to the city to contact a notary for her last will and testament. Will he resist temptation and do the right thing?",7.0,1169,,,,,11.0,10.0
tt0044085,Squali d'acciaio,Submarine Command,1951,1951-11-01,"Drama, War",87,USA,English,John Farrow,Jonathan Latimer,Paramount Pictures,"William Holden, Nancy Olson, William Bendix, Don Taylor, Arthur Franz, Darryl Hickman, Peggy Webber, Moroni Olsen, Jack Gregson, Jack Kelly, Don Dunning, Jerry Paris, Charles Meredith, Philip Van Zandt, Gordon Polk",Submarine commander Ken White reminisces about his wartime years aboard submarine USS Tiger Shark and struggles with feelings of personal guilt.,6.3,459,,,,,14.0,5.0
tt0044087,Sugarfoot,Sugarfoot,1951,1951-08-03,"Action, Romance, Western",80,USA,English,Edwin L. Marin,"Russell S. Hughes, Clarence Budington Kelland",Warner Bros.,"Randolph Scott, Adele Jergens, Raymond Massey, S.Z. Sakall, Robert Warwick, Arthur Hunnicutt, Hugh Sanders, Hope Landin, Hank Worden, Gene Evans",Arriving in Arizona on a wagon train in 1866 former Confederate officer Jackson Redan partners with local businessman Don Miguel while their competitor Asa Goodhue is joined by opportunistic drifter Jacob Stint.,6.2,183,,,,,4.0,5.0
tt0044088,The Sun Sets at Dawn,The Sun Sets at Dawn,1950,1950-11-01,"Crime, Drama, Film-Noir",71,USA,English,Paul Sloane,Paul Sloane,Holiday Films,"Sally Parr, Patrick Waltz, Walter Reed, Lee Frederick, Houseley Stevenson, Howard St. John, Louise Lorimer, Raymond Bramley, Charles Meredith, Jack Reynolds, King Donovan, Charles Arnt, Sam Edwards, Percy Helton, Perry Ivins","A young man is wrongly convicted and sentenced to be executed. Reporters covering the execution relate the story, each from his own perspective.",6.1,190,,,,,9.0,5.0
tt0044091,Superman and the Mole-Men,Superman and the Mole-Men,1951,1951-11-23,"Action, Adventure, Drama",58,USA,English,Lee Sholem,Robert Maxwell,Lippert Pictures,"George Reeves, Phyllis Coates, Jeff Corey, Walter Reed, J. Farrell MacDonald, Stanley Andrews, Ray Walker, Hal K. Dawson, Phil Warren, Frank Reicher, Beverly Washburn","When underground beings explore the surface world from a deep oil well and inadvertantly cause a panic, only Superman can prevent a tragedy.",5.7,1698,$ 275000,,,,34.0,22.0
tt0044092,Surcos,Surcos,1951,1954-06-17,Drama,104,Spain,Spanish,José Antonio Nieves Conde,"Eugenio Montes, José Antonio Nieves Conde",Atenea Films,"Luis Peña, María Asquerino, Francisco Arenzana, Marisa de Leza, Ricardo Lucía, José Prada, Félix Dafauce, María Francés, Carmen Sánchez, Montserrat Carulla, Manuel de Juan, Mary Merche, Francisco Bernal, José María Martín, José Villasante",The struggles of a Spanish family as it emigrates from the country to Madrid circa 1950.,7.6,487,,,,,1.0,2.0
tt0044094,La spada di Montecristo,The Sword of Monte Cristo,1951,1951-03-03,"Adventure, Romance",80,USA,English,Maurice Geraghty,"Alexandre Dumas, Maurice Geraghty",Edward L. Alperson Productions,"George Montgomery, Rita Corday, Berry Kroeger, William Conrad, Rhys Williams, Steve Brodie, Robert Warwick, David Bond, Lillian Bronson, Acquanetta, Trevor Bardette, Crane Whitley, Leonard Mudie, John Davidson, George Baxter","In 1858 France, Emperor Louis Napoleon sends Captain Renault of the Royal Dragoons, Minister La Roche and Major Nicolet to Normandy in search of the members of a group of rebels. A Masked ...",4.9,122,,,,,5.0,3.0
tt0044098,Die Sünderin,Die Sünderin,1951,1951-01-18,Drama,100,West Germany,German,Willi Forst,"Willi Forst, Georg Marischka",Deutsche Bundesrepublik,"Hildegard Knef, Gustav Fröhlich, Robert Meyn, Änne Bruck, Jochen-Wolfgang Meyn, Andreas Wolf, Theo Tecklenburg, Wera Frydtberg, Carl Voscherau, Benno Gellenbeck, Karl Kramer, Horst von Otto, Irene Mirbach","Marina, a prostitute, lives with the unsuccessful artist Alexander. He suffers from a brain tumor that threatens to make him blind. In order to finance an operation Marina takes up her old profession.",6.8,284,,,,,3.0,8.0
tt0044100,Take Care of My Little Girl,Take Care of My Little Girl,1951,1951-10-08,Drama,93,USA,English,Jean Negulesco,"Julius J. Epstein, Philip G. Epstein",Twentieth Century Fox,"Jeanne Crain, Dale Robertson, Mitzi Gaynor, Jean Peters, Jeffrey Hunter, Betty Lynn, Helen Westcott, Lenka Peterson, Carol Brannon, Natalie Schafer, Beverly Dennis, Kathleen Hughes, Peggy O'Connor","A young woman enters college and learns some hard truths about sorority life, including snobbery and the cruelty of hazing.",6.5,279,,,,,14.0,2.0
tt0044103,I racconti di Hoffmann,The Tales of Hoffmann,1951,1952-02-15,"Fantasy, Music, Musical",133,UK,English,"Michael Powell, Emeric Pressburger","Dennis Arundell, Jules Barbier",The Archers,"Moira Shearer, Ludmilla Tchérina, Ann Ayars, Pamela Brown, Léonide Massine, Robert Helpmann, Frederick Ashton, Mogens Wieth, Robert Rounseville, Lionel Harris, Philip Leaver, Meinhart Maur, Edmond Audran","A melancholy poet reflects on three women he loved and lost in the past: a mechanical performing doll, a Venetian courtesan, and the consumptive daughter of a celebrated composer.",7.2,2861,,$ 91930,$ 106860,,49.0,54.0
tt0044105,Bersaglio eccellente,The Tall Target,1951,1951-08-17,"Adventure, Crime, Drama",78,USA,English,Anthony Mann,"George Worthing Yates, Art Cohn",Metro-Goldwyn-Mayer (MGM),"Dick Powell, Paula Raymond, Adolphe Menjou, Marshall Thompson, Ruby Dee, Richard Rober, Leif Erickson, Will Geer, Florence Bates","A New York City detective, traveling by train between New York and Baltimore, tries to foil an on-board plot to assassinate President-elect Abraham Lincoln before he reaches Baltimore to give a major pre-Inauguration speech in 1861.",7.2,1646,$ 966000,,,,37.0,18.0
tt0044106,Arrivano i carri armati,The Tanks Are Coming,1951,1951-10-31,"Action, Drama, War",90,USA,English,Lewis Seiler,"Robert Hardy Andrews, Samuel Fuller",Warner Bros.,"Steve Cochran, Philip Carey, Mari Aldon, Paul Picerni, Harry Bellaver, James Dobson, George O'Hanlon, John McGuire",An American tank crew fights its way into Germany in World War II.,6.3,228,,,,,9.0,1.0
tt0044107,Taras Shevchenko,Taras Shevchenko,1951,1951-12-17,"Biography, Drama, History",118,Soviet Union,Russian,"Aleksandr Alov, Vladimir Naumov",Igor Savchenko,Kievskaya Kinostudiya (Kiev Film Studio),"Sergey Bondarchuk, Ivan Pereverzev, Pavel Shpringfeld, Mikhail Nazvanov, Aleksandr Khvylya, Garen Zhukovskaya, Leonid Kmit, Vladimir Chestnokov, Nikolai Timofeyev, Nikolay Grinko, Vyacheslav Tikhonov, Vladimir Soshalsky, Mikhail Vysotsky, Hnat Yura, Stepan Shkurat",A biopic about a national hero of the Ukraine.,5.9,127,,,,,,
tt0044110,I 10 della legione,Ten Tall Men,1951,1952-01-25,"Action, Adventure, War",97,USA,English,Willis Goldbeck,"Roland Kibbee, Frank Davis",Columbia Pictures,"Burt Lancaster, Jody Lawrance, Gilbert Roland, Kieron Moore, George Tobias, John Dehner, Nick Dennis, Mike Mazurki, Gerald Mohr, Ian MacDonald, Mari Blanchard, Donald Randolph, Robert Clary, Henry Rowland, Michael Pate","During the Riff War in Morocco, the French Foreign Legion's outpost of Tarfa is threatened by Khalif Hussein's tribes but Sergeant Mike Kincaid devises a plan of survival until the arrival of French reinforcements.",6.2,822,,,,,17.0,4.0
tt0044112,Teresa,Teresa,1951,1951-06-22,Drama,102,USA,"English, Italian",Fred Zinnemann,"Stewart Stern, Alfred Hayes",Metro-Goldwyn-Mayer (MGM),"Pier Angeli, John Ericson, Patricia Collinge, Richard Bishop, Peggy Ann Garner, Ralph Meeker, Bill Mauldin, Ave Ninchi, Edward Binns, Rod Steiger, Aldo Silvani, Tommy Lewis, Franco Interlenghi, Edith Atwater, Lewis E. Ciannelli","A reluctant soldier, Peter, serves in Italy during WWII. He marries a local girl named Teresa and brings her to the US.",6.5,569,,,,,19.0,6.0
tt0044117,La sirena del circo,Texas Carnival,1951,1951-10-05,"Comedy, Music, Romance",77,USA,English,Charles Walters,"Dorothy Kingsley, Dorothy Kingsley",Metro-Goldwyn-Mayer (MGM),"Esther Williams, Red Skelton, Howard Keel, Ann Miller, Paula Raymond, Keenan Wynn, Tom Tully, Glenn Strange, Dick Wessel, Donald MacBride, Marjorie Wood, Hans Conried, Thurston Hall, Duke Johnson, Wilson Wood",A showmen team is mistaken for a cattle baron and his sister.,5.7,428,$ 1684000,,,,18.0,1.0
tt0044118,Il sergente Carver,The Texas Rangers,1951,1951-06-03,"Action, Adventure, Drama",74,USA,English,Phil Karlson,"Richard Schayer, Frank Gruber",Edward Small Productions,"George Montgomery, Gale Storm, Jerome Courtland, Noah Beery Jr., William Bishop, John Litel, Douglas Kennedy, John Dehner, Ian MacDonald, John Doucette, Jock Mahoney","In 1874, unable to eliminate a gang of notorious outlaws, the Texas Rangers hire two former convicts to assist with the tracking and the destruction of the Sam Bass gang.",6.2,262,,,,,8.0,6.0
tt0044119,Quel fenomeno di mio figlio,That's My Boy,1951,1951-05-31,"Comedy, Music, Sport",104,USA,English,Hal Walker,Cy Howard,Wallis-Hazen,"Dean Martin, Jerry Lewis, Ruth Hussey, Eddie Mayehoff, Marion Marshall, Polly Bergen, Hugh Sanders, John McIntire, Francis Pierlot, Lillian Randolph, Selmer Jackson, Tom Harmon, Gregg Palmer, Hazel Boyne","The greatest player in Ridgefield College history uses his influence and reputation to get his only son, a sickly, uncoordinated nerd, on the college football team with comic results.",6.3,859,,,,,13.0,5.0
tt0044120,There Is Another Sun,There Is Another Sun,1951,1953-08-05,Drama,89,UK,English,Lewis Gilbert,"James Raisin, Guy Morgan",Nettlefold Films,"Susan Shaw, Maxwell Reed, Laurence Harvey, Hermione Baddeley, Leslie Dwyer, Meredith Edwards, Robert Adair, Earl Cameron, Charles Farrell, Eric Pohlmann, Harry Fowler, Leslie Bradley, Laurence Naismith, Hal Osmond, Jennifer Jayne",The story about a prizefighter and a motorcycle daredevil that vie for the beautiful girl from the Carnival.,5.9,113,,,,,5.0,1.0
tt0044121,La 'cosa' da un altro mondo,The Thing from Another World,1951,1952-02-07,"Horror, Sci-Fi",87,USA,English,"Christian Nyby, Howard Hawks","Charles Lederer, John W. Campbell Jr.",Winchester Pictures Corporation,"Margaret Sheridan, Kenneth Tobey, Robert Cornthwaite, Douglas Spencer, James Young, Dewey Martin, Robert Nichols, William Self, Eduard Franz, Sally Creighton, James Arness",Scientists and American Air Force officials fend off a bloodthirsty alien organism while at a remote arctic outpost.,7.1,24910,$ 1600000,,,,299.0,103.0
tt0044125,Le vie del cielo,Three Guys Named Mike,1951,1951-03-01,"Comedy, Romance",90,USA,English,Charles Walters,"Sidney Sheldon, Ruth Brooks Flippen",Metro-Goldwyn-Mayer (MGM),"Jane Wyman, Van Johnson, Howard Keel, Barry Sullivan, Phyllis Kirk, Anne Sargent, Jeff Donnell, Herbert Heyes, Robert Sherwood, Don McGuire, Barbara Billingsley, Hugh Sanders, John Maxwell, Lewis Martin, Ethel Wells","A stewardess becomes romantically involved with an airline pilot, a college professor, and a successful businessman, all of whom are named Mike. When the three find out about each other, ...",6.2,620,,,,,21.0,4.0
tt0044128,La campana del convento,Thunder on the Hill,1951,1951-10-17,"Crime, Drama, Film-Noir",84,USA,English,Douglas Sirk,"Oscar Saul, Andrew Solt",Universal International Pictures (UI),"Claudette Colbert, Ann Blyth, Robert Douglas, Anne Crawford, Philip Friend, Gladys Cooper, Michael Pate, John Abbott, Connie Gilchrist, Gavin Muir, Phyllis Stanley, Norma Varden, Valerie Cardew, Queenie Leonard, Patrick O'Moore",Convicted murderess Valerie Carns (Ann Blyth) is being transported to Norwich to be executed when a flood strands her and her guards at a convent hospital. Nurse Sister Mary (Claudette ...,6.7,615,,,,,8.0,13.0
