imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0181908,Zaboravljeni,Zaboravljeni,1988,1988-06-23,Drama,105,Yugoslavia,Serbo-Croatian,Darko Bajic,Gordan Mihic,Avala Film,"Mirjana Jokovic, Srdjan 'Zika' Todorovic, Boris Milivojevic, Vera Cukic, Aleksandar Bercek, Mustafa Nadarevic, Olivera Markovic, Zijah Sokolovic, Vlastimir 'Djuza' Stojiljkovic, Slobodan Custic, Goran Danicic, Dejan Matic, Stevan Gardinovacki, Milos Zutic, Mihajlo 'Bata' Paskaljevic",Two boys and a girl escape from a home for abandoned children for a wild weekend.,7.5,354,,,,,1.0,
tt0181912,Éloge de l'amour,Éloge de l'amour,2001,2004-10-29,Drama,97,"France, Switzerland","French, English",Jean-Luc Godard,Jean-Luc Godard,Avventura Films,"Bruno Putzulu, Cécile Camp, Jean Davy, Françoise Verny, Audrey Klebaner, Jérémie Lippmann, Claude Baignières, Rémo Forlani, Mark Hunter, Jean Lacouture, Philippe Lyrette, Bruno Mesrine, Djéloul Beghoura, Violeta Ferrer, Valérie Ortlieb","An author works on a project on the subject of love, and, in the process, crosses paths with a former love in his life.",6.5,2640,,$ 252074,$ 503548,62.0,38.0,68.0
tt0181945,A Piece of Eden,A Piece of Eden,2000,2001-08-15,"Comedy, Drama, Romance",106,USA,English,John D. Hancock,Dorothy Tristan,Film Acres,"Marc Grapey, Rebecca Harrell Tickell, Tyne Daly, Frederic Forrest, Andreas Katsulas, Robert Breuler, Tristan Rogers, Irma St. Paule, Marshall Efron, Jeff Puckett, Julia Swart, Rengin Altay, Lara Phillips, Jeannette Washluske, James Ferguson",A New York press agent applies his show-business acumen to revitalize his ailing father's Indiana fruit farm.,5.9,117,,$ 7296,$ 7296,43.0,4.0,5.0
tt0181947,3 dev adam,3 dev adam,1973,2015-10-31,"Action, Crime, Sci-Fi",81,Turkey,Turkish,T. Fikret Uçak,Dogan Tamer,Renkli,"Aytekin Akkaya, Deniz Erkanat, Yavuz Selekman, Tevfik Sen, Dogan Tamer, Mine Sun, Altan Günbay, Ersun Kazançel, Hasan Ceylan, Osman Han, Aysen Taskin, Mahmut Gülay, Ali Ekdal, Niyazi Vanli, Alev Bora","Istanbul is being terrorized by a crime wave, and the police call in American superhero Captain America and Mexican wrestler Santo to put a stop to it.",4.2,613,,,,,14.0,49.0
tt0181956,Bastardo,Akutarô,1963,1963-09-21,Drama,95,Japan,Japanese,Seijun Suzuki,"Ryôzô Kasahara, Tôkô Kon",Nikkatsu,"Ken Yamauchi, Masako Izumi, Midori Tashiro, Yoko Ozono, Chiharu Kuri, Emiko Azuma, Asao Sano, Keisuke Noro, Hajime Sugiyama, Shirô Yanase, Tomio Aoki, Hiroshi Chô, Masahiro Kinoshita, Yôko Benisawa, Akira Hisamatsu","A teenager is dismissed from school for misconduct. Still violent, he falls in love with a pupil of his new establishment.",6.8,103,,,,,1.0,5.0
tt0181960,Ame agaru,Ame agaru,1999,2000-01-22,Drama,91,"Japan, France",Japanese,Takashi Koizumi,"Akira Kurosawa, Shûgorô Yamamoto",7 Films Cinéma,"Akira Terao, Yoshiko Miyazaki, Shirô Mifune, Fumi Dan, Hisashi Igawa, Hidetaka Yoshioka, Mieko Harada, Tatsuo Matsumura, Takayuki Katô, Tatsuya Nakadai, Makiya Yamaguchi, Toshihide Wakamatsu, Daisuke Ryû, Bin Moritsuka, Masayoshi Nagasawa","During a downpour, a generous ronin and his supporting wife are stranded at a country inn. The ronin comes to the attention of a lord who wants to hire him as an instructor for his men, who treat the ronin with disrespect.",7.7,3750,$ 3800000,,,,33.0,9.0
tt0181966,Lionman,Kiliç Aslan,1975,1975,"Action, Adventure, War",109,"Turkey, UK","Turkish, Greek, English","Natuk Baytan, Natuk Baytan","Natuk Baytan, Duygu Sagiroglu",Ugur Film,"Cüneyt Arkin, Bahar Erdeniz, Yildirim Gencer, Cemil Sahbaz, Reha Yurdakul, Anuska, Tarik Simsek, Ekrem Gökkaya, Necdet Kökes, Aynur Aydan, Yusuf Sezer, Ihsan Genç, Aydin Haberdar, Mehmet Ugur, Osman Han","When the king is murdered, his baby son and heir is hidden in the forest where he is abducted and raised by a pride of lions. As an adult he uses his beastly strength and claw-like hands to take revenge against the new king and his armies.",5.9,699,,,,,8.0,18.0
tt0181978,Bimboland,Bimboland,1998,1998-12-23,"Comedy, Romance",90,France,"French, German",Ariel Zeitoun,Rose Bosch,Gaumont,"Judith Godrèche, Aure Atika, Gérard Depardieu, Sophie Forte, Armelle, Dany Boon, Amanda Lear, Laëtitia Lacroix, Thiam Aïssatou, Saskia Mulder, Evelyne Buyle, Christian Charmetant, Valerie Barriere, Gil Royer, Monique Letitre","A shy French anthropologist who happens to be secretly in love with her college superior, chooses ""bimbos"" as the subject of her thesis. She becomes one of them in order to do that, and the professor she loves falls for her new identity.",4.7,915,,,,,7.0,
tt0181984,1 km da Wall Street,Boiler Room,2000,2001-01-19,"Crime, Drama, Thriller",120,USA,"English, Russian",Ben Younger,Ben Younger,New Line Cinema,"Giovanni Ribisi, Vin Diesel, Nia Long, Nicky Katt, Scott Caan, Ron Rifkin, Jamie Kennedy, Taylor Nichols, Bill Sage, Tom Everett Scott, Ben Affleck, John Griesemer, David Younger, Herbert Russell, Mark Webber","A college dropout, attempting to live up to his father's high standards, gets a job as a broker for a suburban investment firm which puts him on the fast track to success. But the job might not be as legitimate as it first appeared to be.",7.0,48459,$ 7000000,$ 16970581,$ 28780255,63.0,253.0,61.0
tt0182000,Crime Shades,The Caveman's Valentine,2001,2001-09-20,"Crime, Drama, Music",105,"USA, Canada",English,Kasi Lemmons,"George Dawes Green, George Dawes Green",Universal Pictures,"Samuel L. Jackson, Colm Feore, Ann Magnuson, Damir Andrei, Aunjanue Ellis, Tamara Tunie, Peter MacNeill, Jay Rodan, Rodney Eastman, Anthony Michael Hall, Kate McNeil, Leonard L. Thomas, Joris Jarsky, Pierre Alcide, Richard Fitzpatrick","A cave-dwelling man sets out to track down the killer of a homeless boy, and bring him to justice.",5.8,6264,$ 13500000,$ 687194,$ 794481,44.0,60.0,55.0
tt0182006,"Le ciel, les oiseaux,... et ta mère!","Le ciel, les oiseaux,... et ta mère!",1999,1999-01-20,Comedy,90,France,French,Djamel Bensalah,"Djamel Bensalah, Gilles Laurent",Canal+,"Jamel Debbouze, Stéphane Soo Mongo, Lorànt Deutsch, Julien Courbey, Olivia Bonamy, Marie Roversi, Jessica Beudaert, Julia Vaidis-Bogard, Sam Karmann, Jean-Louis Livi, Charley Fouquet, Anne-Charlotte Guillot, Ludivine Sagnier, Beatrice Rosen, Ludivine Rosenblat","Youssef, Christophe, Stéphane and Mike are four friends from Saint-Denis. Today: direction Biarritz for 3 weeks of vacation. It is the first time that they have left their city. The holidays will quickly turn to delirium.",5.0,833,,,,,4.0,1.0
tt0182070,Eliska má ráda divocinu,Eliska má ráda divocinu,1999,1999-12-02,Comedy,100,Czech Republic,Czech,Otakáro Schmidt,"Otakáro Schmidt, Otakáro Schmidt",Ceská Televize,"Zuzana Stivínová, Bolek Polívka, Martin Dejdar, Veronika Zilková, Jirí Lábus, David Vávra, Kamila Asterová, Matej Nechvátal, Daniel Nekonecný, Bohumil Klepl, Petr Jancarík, Tatiana Vilhelmová, Lenka Jirsová, Sandra Nováková, Petr Vacek","A magical production about the end of a critical love between a pair of entertainers is a sensual geyser of colorful images, captivating music, and unorthodox humor. The rigorous ...",4.7,103,,,,,1.0,
tt0182218,Baionette in canna,Hell Squad,1958,1963,"War, Drama",64,USA,English,Burt Topper,Burt Topper,Rhonda Productions,"Wally Campo, Brandon Carroll, Fred Gavlin, Gregg Stewart, Leon Schrier, Cecil Addis, Jack B. Sowards, Don Chambers, Larry Shuttleworth, Ben Bigelow, Joe Hampton, Dick Walsh, Gordon Edwards, Curtis Loser, Robert Weston",WWII drama set in Tunisia. Five American soldiers become separated from their unit without radio communication,5.0,105,,,,,8.0,1.0
tt0182221,J'ai rencontré le Père Noël,J'ai rencontré le Père Noël,1984,1984-12-05,"Family, Fantasy, Musical",79,France,French,Christian Gion,"Christian Gion, Didier Kaminka",Holiday Films,"Karen Chéryl, Armand Meffre, Emeric Chapuis, Alexia Haudot, Jeanne Herviale, Dominique Hulin, Hélène Ruby, Jean-Louis Foulquier, Baye Fall, Véronique Passetchnik, Stephan Loison, Herve Schmitz, Little Nicolas, Chris Davenport","Holiday tale of a young boy asking Santa for his parents, mysteriously vanished during an African expedition, to return home for Christmas.",3.6,165,,,,,9.0,6.0
tt0182236,La hora de los valientes,La hora de los valientes,1998,1998-12-18,"Drama, Romance, War",120,Spain,Spanish,Antonio Mercero,"Antonio Mercero, Horacio Valcárcel",,"Gabino Diego, Leonor Watling, Adriana Ozores, Luis Cuenca, Héctor Colomé, Ramón Agirre, Aten Soria, Juan José Otegui, Josep Maria Pou, Txema Blasco, Ramón Langa, Joan Gadea, Charo Zapardiel, Rafael Martín, Paco Sagarzazu","After the Spanish Civil War breaks out, the Prado Museum is being evacuated. One of the guards finds a painting by the master, Goya, and takes it to prevent damage to the work of art. In ...",6.6,307,,,,,3.0,
tt0182242,I'll Name the Murderer,I'll Name the Murderer,1936,1936-01-27,"Comedy, Crime, Drama",66,USA,English,Raymond K. Johnson,"Phil Dunham, Edwin K. O'Brien",C.C. Burr Productions Inc.,"Ralph Forbes, Marion Shilling, Malcolm McGregor, James Guilfoyle, John Cowell, William Bailey, Agnes Anderson, Charlotte Barr-Smith, Claire Rochelle, Gayne Kinsey, Harry Semels, Al Klein","When a nightclub singer is murdered, a local gossip columnist begins his own investigation.",5.5,112,,,,,7.0,4.0
tt0182251,Jab Pyaar Kisise Hota Hai,Jab Pyaar Kisise Hota Hai,1998,1998-05-22,"Comedy, Drama, Romance",154,India,Hindi,Deepak Sareen,"Honey Irani, Honey Irani",Tips Films Pvt. Ltd.,"Salman Khan, Twinkle Khanna, Johnny Lever, Farida Jalal, Saeed Jaffrey, Himani Shivpuri, Anupam Kher, Aditya Narayan, Namrata Shirodkar, Harish Patel, Ravi Baswani, Mushtaq Khan, Prateek Arora, K.D. Chandran, Vivek Vaswani","A Playboy's past catches up with him, when he wants to get married",5.8,2312,,,,,7.0,1.0
tt0182253,Jacktown,Jacktown,1962,1962-07-01,Drama,62,USA,English,William Martin,William Martin,Pictorial International Productions,"Patty McCormack, Richard Meade, Douglas Rutherford, Russ Paquette, Mike Tancredi, Joanna Douglas, Alice Gordon, Gordon Grant, John Anthony, Harry Newman, George Taylor, Paul Carpenter, Arthur Romatz, Keith J. Leenhouts, Joseph Julian",A young delinquent is sent to prison for a statutory rape.,5.3,103,,,,,7.0,2.0
tt0182260,Shôrinji kenpô,Shôrinji kenpô,1975,1975,"Action, Drama",87,Japan,Japanese,Norifumi Suzuki,Isao Matsumoto,Toei Company,"Shin'ichi Chiba, Yutaka Nakajima, Makoto Satô, Naoya Makoto, Sanae Kitabayashi, Akiko Mori, Akira Ôizumi, Hôsei Komatsu, Kyôichi Satô, Genji Kawai, Junichi Tatsu, Kazuhide Haruta, Kinji Takinami, Rikiya Yasuoka, Seiya Satô","Sonny Chiba plays the character referred to as ""Mr Soh"", who is based on the true life founder of Shorinji Kempo, Doshin So. Mr Soh has been acting as a secret agent in Manchuria during the...",6.6,432,,,,,11.0,15.0
tt0182262,I komissa tis Kerkyras,I komissa tis Kerkyras,1972,1972-02-07,"Musical, Comedy",83,Greece,Greek,Alekos Sakellarios,Alekos Sakellarios,Finos Film,"Rena Vlahopoulou, Alekos Alexandrakis, Nonika Galinea, Makis Demiris, Vangelis Ploios, Babis Anthopoulos, Manos Destounis, Orfeas Zahos, Ria Deloutsi, Dimitris Papagiannis, Errikos Kontarinis, Fotis Metaxopoulos, Nantia Fontana, Vasilis Kolovos, Tasos Ramsis","A dedicated piano teacher--the aristocratic Corfiote, signora Antzolina--puts into effect a last-minute plan which involves a charming impersonation and her wonderful musical talents. But, how will she get out of this fine mess?",5.7,358,,,,,,2.0
tt0182263,I kori tou iliou,I kori tou iliou,1971,1971-12-27,"Adventure, Drama, Romance",92,Greece,"Greek, Turkish",Dinos Dimopoulos,Dinos Dimopoulos,Finos Film,"Aliki Vougiouklaki, Kostas Karras, Nikos Galanos, Spyros Kalogirou, Pantelis Zervos, Notis Peryalis, Lavrentis Dianellos, Nikos Tsoukas, Nonika Galinea, Jenny Zaharopoulou, Dimitris Bislanis, Foivos Taxiarhis, Giorgos Nezos, Labros Kotsiris, Yorgos Charalabidis","In 1910, as a ruthless landowner and his pitiless son rule the vast Thessalian plain with an iron fist, a brave woman decides to rebel. Now, a sinister scheme threatens her fragile happiness. Will the daughter of the sun ever live free?",4.9,157,,,,,1.0,
tt0182295,Pene d'amor perdute,Love's Labour's Lost,2000,2000-04-21,"Romance, Comedy, Musical",93,"UK, France, USA",English,Kenneth Branagh,"William Shakespeare, Kenneth Branagh",Pathé Pictures International,"Alessandro Nivola, Alicia Silverstone, Natascha McElhone, Kenneth Branagh, Carmen Ejogo, Matthew Lillard, Adrian Lester, Emily Mortimer, Richard Briers, Geraldine McEwan, Stefania Rocca, Jimmy Yuill, Nathan Lane, Timothy Spall, Anthony O'Donnell","An update of the classic Shakespeare story, director",6.0,4308,$ 13000000,$ 299792,$ 299792,35.0,104.0,63.0
tt0182306,The manor - La dimora del crimine,The Manor,1999,1999-02-11,"Comedy, Mystery",115,Czech Republic,"English, Welsh",Ken Berris,"Ken Berris, Steven Moses",,"Greta Scacchi, Gabrielle Anwar, Peter O'Toole, Martin Dejdar, Laura Harris, Fay Masterson, Edie McClurg, Mark Huntley, Nicholas Ball, Jessica Marshall-Gardiner, Michael Halstead, Robert Russell, Jirí Lábus, Drahomíra Lírová, Martina Vedralová","During a snowstorm, Patrick Roarke, a manservant, is found dead at the bottom of the main staircase in a gothic English mansion. Inspector Hatcher is sent to investigate the death. When he ...",5.6,232,,,,,10.0,
tt0182317,Mi novia el...,Mi novia el...,1975,1975-03-13,Comedy,90,Argentina,Spanish,Enrique Cahen Salaberry,Oscar Viale,Aries Cinematográfica Argentina,"Alberto Olmedo, Susana Giménez, Cacho Espíndola, Tristán, Marcos Zucker, Tincho Zabala, María Rosa Fugazot, Menchu Quesada, Nené Malbrán, Adolfo Linvel, Alita Román, Pedro Quartucci, Rafael Casado, Osvaldo Castro, Isabel Coel","Laucha (Alberto) is a regular middle-aged guy who lives with his elder mother and works at a factory. After a night out where he attends a show by transvestite artist Dominique, he develops...",6.4,112,,,,,1.0,
tt0182330,I mousitsa,I mousitsa,1959,1959-02-16,"Comedy, Romance",83,Greece,Greek,Giannis Dalianidis,Giannis Dalianidis,I.Karajopoulos kai Sia,"Aliki Vougiouklaki, Andreas Barkoulis, Giannis Gionakis, Koulis Stoligas, Stavros Iatridis, Thanasis Vengos, Aleka Stratigou, Takis Hristoforidis, Kaiti Labrou, Roula Chrysopoulou, Kimon Raftopoulos, Petros Pantazis, Kaiti Passa, Kakia Kontopoulou, Nana Mouskouri","Fed up with constantly getting fired, an adorable young woman sets her mind on keeping her new job as a columnist; however, a blunder threatens to send her back to square one. Can her love-smitten colleague save this delightful cutie-pie?",4.6,242,,,,,,
tt0182338,Nessuno è perfetto,Nessuno è perfetto,1981,1981-10-22,"Comedy, Drama, Romance",105,Italy,Italian,Pasquale Festa Campanile,"Franco Ferrini, Enrico Oldoini",Filmauro,"Ornella Muti, Renato Pozzetto, Felice Andreasi, Massimo Boldi, Gabriele Tinti, Lina Volonghi, Daniela Grassini, Rodolfo Magnaghi, Benedetto Ravasio, Francesco Visentin","Guerrino, a prematurely widowed businessman, falls in love with Chantal, a former paratrooper in the German army who changed sex a few years earlier.",5.9,224,,,,,2.0,2.0
tt0182357,Les parasites,Les parasites,1999,1999-01-20,Comedy,90,"Italy, France",French,Philippe de Chauveron,"Oulage Abour, Philippe de Chauveron",Canal+,"Lionel Abelanski, Oulage Abour, Sabine Bail, Pascal Elbé, Atmen Kelif, Roland Marchisio, Frédéric Saurel, Elie Semoun, Estelle Skornik, Sabrina Van Tassel, Leonor Varela, Jean-François Gallotte, Ariane Pirié, Jean-Luc Porraz, André Penvern",,5.8,331,,,,,3.0,1.0
tt0182374,Punto di contatto,Pressure Point,1997,1997-12-27,"Action, Drama, Thriller",97,USA,English,David Giancola,Don Mogavero,Edgewood Studios,"Don Mogavero, Steve Railsback, Larry Linville, Linda Ljoka, Denise Gentile, Amanda J. Reilly, Alex Datcher, Ralph Frongillo, Louis G. Giancola, Fred Tuttle, Bruce Vail, Rusty De Wees, Matthew Bruch, Michael J. Valentine, Louis Timpone","Deadly government assassin Sebastian Dellacourt botches a job and ends up in prison. His only way out is to do one final job and infiltrate a dangerous militia led by delusional Arno Taylor, who wants to overthrow the US government.",2.5,205,,,,,9.0,3.0
tt0182379,Una questione d'onore,Una questione d'onore,1966,1967-11-16,"Comedy, Drama",110,"Italy, France",Italian,Luigi Zampa,"Leonardo Benvenuti, Piero De Bernardi",Mega Film,"Ugo Tognazzi, Nicoletta Machiavelli, Bernard Blier, Franco Fabrizi, Lucien Raimbourg, Tecla Scarano, Leopoldo Trieste, Sandro Merli, Franco Bucceri, Franco Gulà, Armando Malpede, Giuseppe Grasso, Ermelinda De Felice, Arturo Maghizzano, Giovanni Veracchi","Efisio Mulas is a meek laborer who lives with occasional work, especially in Don Leandro Sanna's salon, and rounds up the slim balance by betting with colleagues in strength with the game ""head against head"".",6.7,106,,,,,,2.0
tt0182479,Tajna starog tavana,Tajna starog tavana,1984,1984-10-18,"Adventure, Family, Sci-Fi",101,"Yugoslavia, Czechoslovakia",Croatian,Vladimir Tadej,"Jaroslav Petrík, Vladimir Tadej",Croatia Film,"Mario Mirkovic, Jirí Guryca, Nina Petrovic, Rene Bitorajac, Spiro Guberina, Boris Dvornik, Petar Jelaska, Jan Kanyza, Milos Kopecký, Mia Oremovic, Edo Perocevic, Antun Nalis, Ksenija Urlicic, Ivo Marjanovic, Ivo Kristof","During a summer holiday, two boys discover an anti-gravity cannon in an old attic.",6.8,226,,,,,1.0,
tt0182503,Turist Ömer Uzay Yolu'nda,Turist Ömer Uzay Yolu'nda,1973,1973,"Comedy, Sci-Fi",72,Turkey,Turkish,Hulki Saner,Ferdi Merter,Saner Film,"Sadri Alisik, Erol Amaç, Cemil Sahbaz, Ferdi Merter, Kayhan Yildizoglu, Elif Pektas, Sule Tinaz, Oytun Sanal, Füsun Olgaç, Nevhilal, Necip Koçak, Nermin Altinses, Yilmaz Sahin, Yilmaz Sulver, Neslihan Özgür",The Enterprise picks up a Turkish hobo.,7.4,3200,TRL 350000,,,,16.0,24.0
tt0182508,Urbania,Urbania,2000,2001-08-09,Drama,103,USA,English,Jon Shear,"Daniel Reitz, Daniel Reitz",Daly-Harris Productions,"Dan Futterman, Sam Ball, Lothaire Bluteau, Alan Cumming, Josh Hamilton, Matt Keeslar, James Simon, Megan Dodds, Gabriel Olds, Barbara Sukowa, Gerry Bamman, Scott Denny, Pamela Shaw, David Wheir, Christopher Bradley",A series of urban legends take place around the life of a troubled man who is searching New York City for a mysterious stranger.,6.8,2897,$ 225000,$ 1032075,$ 1032075,73.0,72.0,37.0
tt0182512,Vertikal,Vertikal,1966,1966-12-30,"Action, Adventure, Romance",77,Soviet Union,Russian,"Boris Durov, Stanislav Govorukhin","Nikolai Rasheyev, Nikolai Rasheyev",Odessa Film Studios,"Margarita Kosheleva, Gennadi Voropayev, Aleksandr Fadeyev, Georgi Kulbush, Larisa Luzhina, Bukhuti Zakariadze, Vladimir Vysotskiy, M. Anuchrinov, L. Gliseyev, L. Kakhilin, Sh. Mareklin, L. Nevedomskaya, G. Prokoshin, S. Zhimov, Yevgeny Bagdasarov",A group of alpinists make a perilous journey up a mountain.,7.0,475,,,,,1.0,
tt0182526,Water Damage,Water Damage,1999,1999-07-30,Thriller,98,Canada,English,Murray Battle,"Tony Johnston, Gregory Ward",Now Entertainment Group,"Daniel Baldwin, Leslie Hope, John Neville, Roberta Maxwell, Mimi Kuzyk, Eugene Lipinski, Laura Catalano, Deborah Grover, Peter Keleghan, Morgan Freeman, Dean Stockwell, Joe Dinicol, Patrick Galligan, Trevor Haldenby, Topaz Hasfal-Schou","As the body count rises, a killer keeps police guessing.",4.6,196,,,,,5.0,3.0
tt0182663,Küçük sevgilim,Küçük sevgilim,1971,1971-12-19,"Drama, Romance",80,Turkey,Turkish,Orhan Elmas,Erdogan Tünas,Akün Film,"Cüneyt Arkin, Filiz Akin, Yusuf Sezgin, Hülya Tuglu, Deniz Erkanat, Nubar Terziyan, Yesim Tan, Mehmet Büyükgüngör, Gülten Ceylan, Süheyl Egriboz, Muammer Gözalan, Yasar Güvenir, Mahmure Handan, Hakki Kivanç, Tanju Sarman",Dr. Murat falls into love with his student Lale. But Lale's sister also loves Dr. Murat.,6.0,158,,,,,,
